"2018-05-23 00:00:00",2,6
"2018-05-24 00:00:00",4,0
"2018-05-25 00:00:00",1,4
"2018-05-26 00:00:00",2,0
"2018-05-27 00:00:00",1,0
"2018-06-01 00:00:00",0,9
"2018-06-08 00:00:00",0,1
"2018-06-18 00:00:00",4,0
"2018-06-22 00:00:00",4,0
"2018-06-23 00:00:00",3,0
"2018-06-24 00:00:00",4,0
"2018-06-25 00:00:00",1,2
"2018-06-26 00:00:00",2,0
"2018-06-27 00:00:00",1,0
"2018-06-28 00:00:00",2,0
"2018-06-29 00:00:00",0,3
"2018-06-30 00:00:00",1,0
"2018-07-02 00:00:00",0,1
"2018-07-03 00:00:00",0,12
"2018-07-09 00:00:00",0,4
"2018-07-10 00:00:00",5,0
"2018-07-11 00:00:00",1,0
"2018-07-14 00:00:00",1,0
"2018-07-15 00:00:00",1,0
"2018-07-18 00:00:00",4,3
"2018-07-19 00:00:00",0,1
"2018-07-24 00:00:00",0,5
"2018-07-26 00:00:00",1,0
"2018-07-30 00:00:00",0,1
"2018-07-31 00:00:00",0,4
"2018-08-01 00:00:00",3,0
"2018-08-02 00:00:00",2,0
"2018-08-06 00:00:00",3,0
"2018-08-07 00:00:00",3,0
"2018-08-08 00:00:00",3,2
"2018-08-09 00:00:00",2,5
"2018-08-10 00:00:00",2,0
"2018-08-11 00:00:00",3,0
"2018-08-12 00:00:00",2,0
"2018-08-13 00:00:00",1,0
"2018-08-14 00:00:00",4,0
"2018-08-15 00:00:00",2,0
"2018-08-19 00:00:00",1,0
"2018-08-20 00:00:00",2,4
"2018-08-21 00:00:00",0,1
"2018-08-23 00:00:00",2,0
"2018-08-24 00:00:00",2,0
"2018-08-25 00:00:00",2,0
"2018-08-26 00:00:00",1,0
"2018-08-31 00:00:00",0,6
"2018-09-01 00:00:00",1,0
"2018-09-02 00:00:00",2,0
"2018-09-05 00:00:00",5,0
"2018-09-07 00:00:00",0,7
"2018-09-09 00:00:00",1,3
"2018-09-10 00:00:00",1,5
"2018-09-14 00:00:00",0,3
"2018-09-26 00:00:00",3,0
"2018-09-27 00:00:00",1,0
"2018-10-01 00:00:00",2,0
"2018-10-02 00:00:00",0,4
"2018-10-05 00:00:00",2,4
"2018-10-06 00:00:00",1,0
"2018-10-12 00:00:00",3,0
"2018-10-17 00:00:00",2,0
"2018-10-20 00:00:00",1,0
"2018-10-26 00:00:00",0,2
"2018-10-30 00:00:00",0,1
"2018-11-02 00:00:00",0,3
"2018-11-06 00:00:00",0,3
"2018-11-09 00:00:00",0,3
"2018-11-15 00:00:00",0,6
"2018-11-16 00:00:00",7,1
"2018-11-17 00:00:00",2,0
"2018-11-18 00:00:00",2,0
"2018-11-19 00:00:00",2,0
"2018-11-20 00:00:00",1,0
"2018-11-23 00:00:00",2,2
"2018-11-25 00:00:00",1,0
"2018-11-30 00:00:00",2,0
"2018-12-01 00:00:00",1,0
"2018-12-02 00:00:00",1,0
"2018-12-03 00:00:00",2,0
"2018-12-04 00:00:00",1,0
"2018-12-05 00:00:00",0,2
"2018-12-12 00:00:00",2,0
"2018-12-14 00:00:00",1,0
"2018-12-15 00:00:00",2,0
"2018-12-17 00:00:00",1,0
"2018-12-18 00:00:00",1,0
"2018-12-20 00:00:00",2,1
"2018-12-22 00:00:00",1,0
"2018-12-23 00:00:00",1,0
"2018-12-24 00:00:00",1,0
"2018-12-25 00:00:00",1,0
"2018-12-28 00:00:00",1,0
"2018-12-30 00:00:00",2,0
"2019-01-01 00:00:00",1,2
"2019-01-02 00:00:00",1,0
"2019-01-03 00:00:00",1,0
"2019-01-04 00:00:00",1,0
"2019-01-05 00:00:00",3,0
"2019-01-06 00:00:00",1,0
"2019-01-07 00:00:00",0,1
"2019-01-11 00:00:00",1,0
"2019-01-15 00:00:00",1,0
"2019-01-16 00:00:00",1,0
"2019-01-18 00:00:00",0,2
"2019-01-24 00:00:00",0,2
"2019-01-29 00:00:00",0,10
"2019-01-31 00:00:00",0,1
"2019-02-08 00:00:00",0,7
"2019-02-15 00:00:00",0,4
"2019-02-18 00:00:00",3,0
"2019-02-19 00:00:00",2,0
"2019-02-20 00:00:00",1,0
"2019-02-21 00:00:00",3,0
"2019-02-22 00:00:00",2,0
"2019-02-23 00:00:00",2,0
"2019-02-24 00:00:00",2,0
"2019-02-25 00:00:00",2,0
"2019-02-26 00:00:00",5,0
"2019-03-01 00:00:00",0,4
"2019-03-06 00:00:00",1,0
"2019-03-08 00:00:00",2,2
"2019-03-09 00:00:00",1,0
"2019-03-10 00:00:00",2,0
"2019-03-11 00:00:00",1,1
"2019-03-12 00:00:00",1,0
"2019-03-13 00:00:00",1,0
"2019-03-14 00:00:00",3,0
"2019-03-15 00:00:00",4,3
"2019-03-16 00:00:00",6,0
"2019-03-17 00:00:00",3,0
"2019-03-18 00:00:00",3,4
"2019-03-20 00:00:00",0,7
"2019-03-21 00:00:00",1,0
"2019-03-23 00:00:00",2,0
"2019-03-29 00:00:00",0,1
"2019-04-01 00:00:00",0,3
"2019-04-03 00:00:00",0,6
"2019-04-05 00:00:00",0,4
"2019-04-15 00:00:00",0,2
"2019-04-16 00:00:00",0,8
"2019-04-19 00:00:00",0,1
"2019-04-20 00:00:00",0,33
"2019-04-23 00:00:00",0,14
"2019-04-24 00:00:00",0,2
"2019-04-25 00:00:00",2,0
"2019-04-26 00:00:00",3,0
"2019-04-27 00:00:00",1,0
"2019-04-28 00:00:00",2,0
"2019-04-29 00:00:00",1,0
"2019-04-30 00:00:00",2,0
"2019-05-01 00:00:00",3,0
"2019-05-03 00:00:00",3,2
"2019-05-10 00:00:00",0,1
"2019-05-11 00:00:00",0,17
"2019-05-13 00:00:00",0,1
"2019-05-17 00:00:00",1,1
"2019-05-18 00:00:00",4,0
"2019-05-19 00:00:00",4,0
"2019-05-20 00:00:00",3,1
"2019-05-21 00:00:00",2,0
"2019-05-23 00:00:00",4,0
"2019-05-24 00:00:00",2,0
"2019-05-31 00:00:00",1,3
"2019-06-01 00:00:00",2,0
"2019-06-02 00:00:00",2,0
"2019-06-03 00:00:00",1,1
"2019-06-07 00:00:00",0,1
"2019-06-08 00:00:00",4,0
"2019-06-19 00:00:00",2,2
"2019-06-21 00:00:00",0,6
"2019-06-23 00:00:00",2,0
"2019-06-24 00:00:00",2,0
"2019-06-30 00:00:00",0,1
"2019-07-03 00:00:00",2,0
"2019-07-04 00:00:00",1,0
"2019-07-16 00:00:00",0,2
"2019-07-22 00:00:00",0,6
"2019-07-23 00:00:00",1,2
"2019-07-24 00:00:00",5,0
"2019-07-25 00:00:00",0,6
"2019-08-01 00:00:00",1,0
"2019-08-02 00:00:00",1,0
"2019-08-05 00:00:00",1,0
"2019-08-08 00:00:00",1,2
"2019-08-15 00:00:00",4,0
"2019-08-16 00:00:00",2,0
"2019-08-17 00:00:00",2,0
"2019-08-18 00:00:00",4,0
"2019-08-19 00:00:00",6,1
"2019-08-20 00:00:00",3,0
"2019-08-21 00:00:00",3,0
"2019-08-22 00:00:00",1,0
"2019-08-23 00:00:00",2,0
"2019-08-24 00:00:00",3,1
"2019-08-30 00:00:00",0,5
"2019-09-01 00:00:00",1,0
"2019-09-02 00:00:00",1,0
"2019-09-04 00:00:00",2,0
"2019-09-06 00:00:00",1,0
"2019-09-07 00:00:00",1,0
"2019-09-08 00:00:00",1,1
"2019-09-09 00:00:00",0,5
"2019-09-13 00:00:00",0,20
"2019-09-19 00:00:00",0,1
"2019-09-24 00:00:00",0,3
"2019-09-27 00:00:00",0,2
"2019-10-01 00:00:00",1,0
"2019-10-03 00:00:00",2,0
"2019-10-04 00:00:00",2,1
"2019-10-05 00:00:00",2,0
"2019-10-10 00:00:00",2,0
"2019-10-11 00:00:00",3,1
"2019-10-15 00:00:00",0,4
"2019-10-22 00:00:00",4,0
"2019-10-24 00:00:00",2,0
"2019-10-25 00:00:00",2,1
"2019-10-26 00:00:00",3,0
"2019-10-27 00:00:00",2,0
"2019-10-30 00:00:00",0,6
"2019-11-01 00:00:00",0,1
"2019-11-04 00:00:00",2,4
"2019-11-05 00:00:00",3,0
"2019-11-08 00:00:00",0,2
"2019-11-09 00:00:00",0,6
"2019-11-10 00:00:00",1,0
"2019-11-12 00:00:00",3,0
"2019-11-14 00:00:00",3,0
